Create_Medic,2021-05-25T22:22:40.719561200
Delete_Medic,2021-05-25T22:22:49.106176500
Delete_Medic,2021-05-25T22:23:02.298597300
Select_All_From_Medic,2021-05-25T22:23:02.347959200
Create_Medic,2021-05-25T22:23:02.348961100
Select_All_From_Medic,2021-05-25T22:23:02.350401900
Create_Medic,2021-05-25T22:23:02.350795800
Select_All_From_Medic,2021-05-25T22:23:08.143298300
Delete_Medic,2021-05-25T22:24:56.194386400
Select_All_From_Medic,2021-05-25T22:24:56.251881800
Create_Medic,2021-05-25T22:24:56.252880400
Select_All_From_Medic,2021-05-25T22:24:56.253879900
Create_Medic,2021-05-25T22:24:56.254879800
Delete_Medic,2021-05-25T22:25:11.975214100
Delete_Medic,2021-05-25T22:26:34.962834200
Select_All_From_Medic,2021-05-25T22:26:35.036974400
Create_Medic,2021-05-25T22:26:35.037975200
Select_All_From_Medic,2021-05-25T22:26:35.039556700
Create_Medic,2021-05-25T22:26:35.040923100
Delete_Medic,2021-05-25T22:26:42.069617300
Delete_Medic,2021-05-25T22:27:53.573022400
Select_All_From_Medic,2021-05-25T22:27:53.602135500
Create_Medic,2021-05-25T22:27:53.602135500
Select_All_From_Medic,2021-05-25T22:27:53.603135300
Create_Medic,2021-05-25T22:27:53.603135300
Delete_Medic,2021-05-25T22:28:04.307798700
Delete_Medic,2021-05-25T22:28:33.740816800
Select_All_From_Medic,2021-05-25T22:28:33.790520900
Create_Medic,2021-05-25T22:28:33.791559200
Select_All_From_Medic,2021-05-25T22:28:33.792560400
Create_Medic,2021-05-25T22:28:33.792560400
Delete_Medic,2021-05-25T22:30:39.800458100
Select_All_From_Medic,2021-05-25T22:30:39.852992700
Create_Medic,2021-05-25T22:30:39.854265700
Select_All_From_Medic,2021-05-25T22:30:39.855267700
Create_Medic,2021-05-25T22:30:39.855541800
Delete_Medic,2021-05-26T10:05:19.636037700
Select_All_From_Medic,2021-05-26T10:05:19.667289
Create_Medic,2021-05-26T10:05:19.667289
Select_All_From_Medic,2021-05-26T10:05:19.667289
Create_Medic,2021-05-26T10:05:19.667289
Delete_Medic,2021-05-26T10:06:21.178251900
Select_All_From_Medic,2021-05-26T10:06:21.193877600
Create_Medic,2021-05-26T10:06:21.193877600
Select_All_From_Medic,2021-05-26T10:06:21.193877600
Create_Medic,2021-05-26T10:06:21.193877600
Create_Client,2021-05-26T10:06:45.515693100
Delete_Medic,2021-05-26T10:08:33.782414500
Select_All_From_Medic,2021-05-26T10:08:33.798022100
Create_Medic,2021-05-26T10:08:33.798022100
Select_All_From_Medic,2021-05-26T10:08:33.798022100
Create_Medic,2021-05-26T10:08:33.798022100
Delete_Medic,2021-05-26T10:13:48.552483400
Select_All_From_Medic,2021-05-26T10:13:48.568099800
Create_Medic,2021-05-26T10:13:48.568099800
Select_All_From_Medic,2021-05-26T10:13:48.568099800
Create_Medic,2021-05-26T10:13:48.568099800
Delete_Medic,2021-05-26T10:14:40.933864
Select_All_From_Medic,2021-05-26T10:14:40.949501700
Create_Medic,2021-05-26T10:14:40.949501700
Select_All_From_Medic,2021-05-26T10:14:40.949501700
Create_Medic,2021-05-26T10:14:40.949501700
Delete_Medic,2021-05-26T10:16:17.346145300
Select_All_From_Medic,2021-05-26T10:16:17.361783
Create_Medic,2021-05-26T10:16:17.361783
Select_All_From_Medic,2021-05-26T10:16:17.361783
Create_Medic,2021-05-26T10:16:17.361783
Delete_Medic,2021-05-26T10:19:26.124811
Select_All_From_Medic,2021-05-26T10:19:26.140408600
Create_Medic,2021-05-26T10:19:26.140408600
Select_All_From_Medic,2021-05-26T10:19:26.140408600
Create_Medic,2021-05-26T10:19:26.140408600
Delete_Medic,2021-05-26T10:25:11.794797500
Select_All_From_Medic,2021-05-26T10:25:11.812798500
Create_Medic,2021-05-26T10:25:11.813798
Select_All_From_Medic,2021-05-26T10:25:11.813798
Create_Medic,2021-05-26T10:25:11.813798
Delete_Medic,2021-05-26T10:25:38.932589
Select_All_From_Medic,2021-05-26T10:25:38.961725
Create_Medic,2021-05-26T10:25:38.961725
Select_All_From_Medic,2021-05-26T10:25:38.961725
Create_Medic,2021-05-26T10:25:38.961725
Delete_Medic,2021-05-26T10:26:23.827535400
Select_All_From_Medic,2021-05-26T10:26:23.858787500
Create_Medic,2021-05-26T10:26:23.858787500
Select_All_From_Medic,2021-05-26T10:26:23.858787500
Create_Medic,2021-05-26T10:26:23.858787500
Delete_Medic,2021-05-26T10:27:01.686917700
Select_All_From_Medic,2021-05-26T10:27:01.718168600
Create_Medic,2021-05-26T10:27:01.718168600
Select_All_From_Medic,2021-05-26T10:27:01.718168600
Create_Medic,2021-05-26T10:27:01.718168600
Delete_Medic,2021-05-26T10:28:11.864190300
Select_All_From_Medic,2021-05-26T10:28:11.883198900
Create_Medic,2021-05-26T10:28:11.884192600
Select_All_From_Medic,2021-05-26T10:28:11.884192600
Create_Medic,2021-05-26T10:28:11.884192600
Delete_Medic,2021-05-26T10:28:24.945699400
Select_All_From_Medic,2021-05-26T10:28:24.976941300
Create_Medic,2021-05-26T10:28:24.976941300
Select_All_From_Medic,2021-05-26T10:28:24.976941300
Create_Medic,2021-05-26T10:28:24.976941300
Delete_Medic,2021-05-26T10:29:51.836579500
Select_All_From_Medic,2021-05-26T10:29:51.852204100
Create_Medic,2021-05-26T10:29:51.852204100
Select_All_From_Medic,2021-05-26T10:29:51.852204100
Create_Medic,2021-05-26T10:29:51.852204100
Delete_Medic,2021-05-26T10:30:22.988469500
Select_All_From_Medic,2021-05-26T10:30:23.004094800
Create_Medic,2021-05-26T10:30:23.004094800
Select_All_From_Medic,2021-05-26T10:30:23.004094800
Create_Medic,2021-05-26T10:30:23.004094800
Delete_Medic,2021-05-26T10:31:51.846620
Select_All_From_Medic,2021-05-26T10:31:51.853129400
Create_Medic,2021-05-26T10:31:51.853129400
Select_All_From_Medic,2021-05-26T10:31:51.868767200
Create_Medic,2021-05-26T10:31:51.868767200
Delete_Medic,2021-05-26T10:31:59.045852400
Select_All_From_Medic,2021-05-26T10:31:59.061476900
Create_Medic,2021-05-26T10:31:59.061476900
Select_All_From_Medic,2021-05-26T10:31:59.061476900
Create_Medic,2021-05-26T10:31:59.061476900
Select_All_From_Medic,2021-05-26T10:32:05.444909500
Create_Programare,2021-05-26T10:32:19.390738700
Update_Programare,2021-05-26T10:33:16.441060
Delete_Medic,2021-05-26T10:34:39.147422900
Select_All_From_Medic,2021-05-26T10:34:39.163012200
Create_Medic,2021-05-26T10:34:39.163012200
Select_All_From_Medic,2021-05-26T10:34:39.163012200
Create_Medic,2021-05-26T10:34:39.163012200
Select_All_From_Medic,2021-05-26T10:35:27.178984100
Delete_Medic,2021-05-26T10:35:52.981651100
Delete_Medic,2021-05-26T10:37:07.579451100
Select_All_From_Medic,2021-05-26T10:37:07.595097400
Create_Medic,2021-05-26T10:37:07.595097400
Select_All_From_Medic,2021-05-26T10:37:07.595097400
Create_Medic,2021-05-26T10:37:07.595097400
Delete_Medic,2021-05-26T10:37:16.261978300
Delete_Medic,2021-05-26T10:37:57.092691900
Select_All_From_Medic,2021-05-26T10:37:57.110691600
Create_Medic,2021-05-26T10:37:57.111691900
Select_All_From_Medic,2021-05-26T10:37:57.111691900
Create_Medic,2021-05-26T10:37:57.112691900
Delete_Medic,2021-05-26T10:38:04.727602600
Select_All_From_Medic,2021-05-26T10:38:23.220669
Delete_Medic,2021-05-26T10:38:42.160565600
Select_All_From_Medic,2021-05-26T10:38:45.883627500
Delete_Medic,2021-05-26T10:53:12.840333900
Select_All_From_Medic,2021-05-26T10:53:12.862469400
Create_Medic,2021-05-26T10:53:12.862469400
Select_All_From_Medic,2021-05-26T10:53:12.862469400
Create_Medic,2021-05-26T10:53:12.862469400
Delete_Medic,2021-05-26T10:55:48.071587200
Select_All_From_Medic,2021-05-26T10:55:48.087212300
Create_Medic,2021-05-26T10:55:48.087212300
Select_All_From_Medic,2021-05-26T10:55:48.087212300
Create_Medic,2021-05-26T10:55:48.087212300
Select_All_From_Medic,2021-05-26T10:56:22.822415100
Delete_Medic,2021-05-26T10:56:46.703787300
Select_All_From_Medic,2021-05-26T10:56:46.735038
Create_Medic,2021-05-26T10:56:46.735038
Select_All_From_Medic,2021-05-26T10:56:46.735038
Create_Medic,2021-05-26T10:56:46.735038
Select_All_From_Client,2021-05-26T10:56:56.752230400
Delete_Medic,2021-05-26T10:58:05.579864300
Select_All_From_Medic,2021-05-26T10:58:05.607501400
Create_Medic,2021-05-26T10:58:05.607501400
Select_All_From_Medic,2021-05-26T10:58:05.607501400
Create_Medic,2021-05-26T10:58:05.607501400
Select_All_From_Clinica,2021-05-26T10:58:05.607501400
Delete_Medic,2021-05-26T10:59:04.259992200
Select_All_From_Medic,2021-05-26T10:59:04.275619100
Create_Medic,2021-05-26T10:59:04.275619100
Select_All_From_Medic,2021-05-26T10:59:04.291244200
Create_Medic,2021-05-26T10:59:04.291244200
Create_Clinica,2021-05-26T11:02:24.559989200
Create_Clinica,2021-05-26T11:02:24.559989200
Create_Clinica,2021-05-26T11:02:24.559989200
Select_All_From_Medic,2021-05-26T11:02:24.559989200
Select_All_From_Medic,2021-05-26T11:02:24.559989200
Create_Medic,2021-05-26T11:02:47.759236100
Select_All_From_Medic,2021-05-26T11:02:58.649446
Create_Clinica,2021-05-26T11:07:12.119705900
Create_Clinica,2021-05-26T11:07:12.121711
Create_Clinica,2021-05-26T11:07:12.121711
Select_All_From_Medic,2021-05-26T11:07:12.122707100
Select_All_From_Medic,2021-05-26T11:07:12.122707100
Create_Client,2021-05-26T11:07:39.975857500
Select_All_From_Client,2021-05-26T11:07:47.328530500
Create_Clinica,2021-05-26T11:09:11.190082300
Create_Clinica,2021-05-26T11:09:11.192082
Create_Clinica,2021-05-26T11:09:11.193085300
Select_All_From_Medic,2021-05-26T11:09:11.193085300
Select_All_From_Medic,2021-05-26T11:09:11.193085300
Create_Client,2021-05-26T11:09:31.411445800
Select_All_From_Client,2021-05-26T11:09:38.264017500
Create_Clinica,2021-05-26T11:10:48.193520200
Create_Clinica,2021-05-26T11:10:48.193520200
Create_Clinica,2021-05-26T11:10:48.193520200
Select_All_From_Medic,2021-05-26T11:10:48.193520200
Select_All_From_Medic,2021-05-26T11:10:48.193520200
Create_Client,2021-05-26T11:11:29.684444200
Create_Clinica,2021-05-26T11:13:21.061277700
Create_Clinica,2021-05-26T11:13:21.061277700
Create_Clinica,2021-05-26T11:13:21.061277700
Select_All_From_Medic,2021-05-26T11:13:21.061277700
Select_All_From_Medic,2021-05-26T11:13:21.061277700
Create_Clinica,2021-05-26T11:13:29.135722300
Create_Clinica,2021-05-26T11:13:29.135722300
Create_Clinica,2021-05-26T11:13:29.135722300
Select_All_From_Medic,2021-05-26T11:13:29.135722300
Select_All_From_Medic,2021-05-26T11:13:29.135722300
Create_Client,2021-05-26T11:13:49.364090400
Create_Clinica,2021-05-26T11:14:33.650261100
Create_Clinica,2021-05-26T11:14:33.650261100
Create_Clinica,2021-05-26T11:14:33.650261100
Select_All_From_Medic,2021-05-26T11:14:33.650261100
Select_All_From_Medic,2021-05-26T11:14:33.650261100
Create_Client,2021-05-26T11:15:07.975013
Create_Clinica,2021-05-26T11:15:56.500772200
Create_Clinica,2021-05-26T11:15:56.503815200
Create_Clinica,2021-05-26T11:15:56.503815200
Select_All_From_Medic,2021-05-26T11:15:56.503815200
Select_All_From_Medic,2021-05-26T11:15:56.503815200
Create_Client,2021-05-26T11:16:16.637770900
Create_Clinica,2021-05-26T11:18:25.279784700
Create_Clinica,2021-05-26T11:18:25.295413200
Create_Clinica,2021-05-26T11:18:25.295413200
Select_All_From_Medic,2021-05-26T11:18:25.295413200
Select_All_From_Medic,2021-05-26T11:18:25.295413200
Create_Clinica,2021-05-26T11:18:48.172784800
Create_Clinica,2021-05-26T11:18:48.188413200
Create_Clinica,2021-05-26T11:18:48.188413200
Select_All_From_Medic,2021-05-26T11:18:48.188413200
Select_All_From_Medic,2021-05-26T11:18:48.188413200
Create_Clinica,2021-05-26T11:19:33.334530300
Create_Clinica,2021-05-26T11:19:33.334530300
Create_Clinica,2021-05-26T11:19:33.334530300
Select_All_From_Medic,2021-05-26T11:19:33.334530300
Select_All_From_Medic,2021-05-26T11:19:33.334530300
Create_Clinica,2021-05-26T11:19:57.118666100
Create_Clinica,2021-05-26T11:19:57.120666200
Create_Clinica,2021-05-26T11:19:57.120666200
Select_All_From_Medic,2021-05-26T11:19:57.121666
Select_All_From_Medic,2021-05-26T11:19:57.121666
Select_All_From_Medic,2021-05-26T11:20:04.455961600
Create_Clinica,2021-05-26T11:21:03.716790300
Create_Clinica,2021-05-26T11:21:03.716790300
Create_Clinica,2021-05-26T11:21:03.716790300
Select_All_From_Medic,2021-05-26T11:21:03.716790300
Select_All_From_Medic,2021-05-26T11:21:03.716790300
Select_All_From_Client,2021-05-26T11:21:07.071531700
Create_Clinica,2021-05-26T11:56:31.626118300
Create_Clinica,2021-05-26T11:56:31.641775500
Create_Clinica,2021-05-26T11:56:31.641775500
Select_All_From_Medic,2021-05-26T11:56:31.641775500
Select_All_From_Medic,2021-05-26T11:56:31.641775500
Create_Medic,2021-05-26T11:57:09.983097900
Create_Client,2021-05-26T11:57:33.763343900
Create_Clinica,2021-05-26T11:58:36.846340100
Create_Clinica,2021-05-26T11:58:36.846340100
Create_Clinica,2021-05-26T11:58:36.846340100
Select_All_From_Medic,2021-05-26T11:58:36.846340100
Select_All_From_Medic,2021-05-26T11:58:36.846340100
Create_Client,2021-05-26T11:58:50.737523
Create_Clinica,2021-05-26T11:59:28.451560900
Create_Clinica,2021-05-26T11:59:28.467199300
Create_Clinica,2021-05-26T11:59:28.467199300
Select_All_From_Medic,2021-05-26T11:59:28.467199300
Select_All_From_Medic,2021-05-26T11:59:28.467199300
Create_Client,2021-05-26T11:59:43.885221100
Create_Clinica,2021-05-26T12:00:11.031718400
Create_Clinica,2021-05-26T12:00:11.031718400
Create_Clinica,2021-05-26T12:00:11.031718400
Select_All_From_Medic,2021-05-26T12:00:11.031718400
Select_All_From_Medic,2021-05-26T12:00:11.031718400
Create_Client,2021-05-26T12:00:31.813445600
Create_Clinica,2021-05-26T16:32:50.654131700
Create_Clinica,2021-05-26T16:32:50.659130600
Create_Clinica,2021-05-26T16:32:50.659130600
Select_All_From_Medic,2021-05-26T16:32:50.660126700
Select_All_From_Medic,2021-05-26T16:32:50.660126700
Create_Clinica,2021-05-26T17:52:00.550517100
Create_Clinica,2021-05-26T17:52:00.550517100
Create_Clinica,2021-05-26T17:52:00.550517100
Select_All_From_Medic,2021-05-26T17:52:00.550517100
Select_All_From_Medic,2021-05-26T17:52:00.550517100
Create_Clinica,2021-05-26T17:52:51.460396600
Create_Clinica,2021-05-26T17:52:51.460396600
Create_Clinica,2021-05-26T17:52:51.460396600
Select_All_From_Medic,2021-05-26T17:52:51.460396600
Select_All_From_Medic,2021-05-26T17:52:51.460396600
Create_Clinica,2021-05-26T17:58:00.991331400
Create_Clinica,2021-05-26T17:58:00.994333600
Create_Clinica,2021-05-26T17:58:00.994333600
Select_All_From_Medic,2021-05-26T17:58:00.994333600
Select_All_From_Medic,2021-05-26T17:58:00.994333600
Create_Clinica,2021-05-26T18:07:43.787999600
Create_Clinica,2021-05-26T18:07:43.790000100
Create_Clinica,2021-05-26T18:07:43.791007700
Select_All_From_Medic,2021-05-26T18:07:43.791007700
Select_All_From_Medic,2021-05-26T18:07:43.791007700
Create_Clinica,2021-05-26T18:08:43.080456600
Create_Clinica,2021-05-26T18:08:43.082456600
Create_Clinica,2021-05-26T18:08:43.083455200
Select_All_From_Medic,2021-05-26T18:08:43.083455200
Select_All_From_Medic,2021-05-26T18:08:43.084457500
Create_Clinica,2021-05-26T18:15:44.104370400
Create_Clinica,2021-05-26T18:15:44.106328100
Create_Clinica,2021-05-26T18:15:44.107326
Select_All_From_Medic,2021-05-26T18:15:44.107326
Select_All_From_Medic,2021-05-26T18:15:44.107326
Create_Clinica,2021-05-26T18:18:36.399004700
Create_Clinica,2021-05-26T18:18:36.402004400
Create_Clinica,2021-05-26T18:18:36.402004400
Select_All_From_Medic,2021-05-26T18:18:36.402004400
Select_All_From_Medic,2021-05-26T18:18:36.402004400
Create_Clinica,2021-05-26T18:19:53.552953500
Create_Clinica,2021-05-26T18:19:53.555954400
Create_Clinica,2021-05-26T18:19:53.555954400
Select_All_From_Medic,2021-05-26T18:19:53.555954400
Select_All_From_Medic,2021-05-26T18:19:53.556956500
Create_Clinica,2021-05-26T18:31:29.442047700
Create_Clinica,2021-05-26T18:31:29.445045300
Create_Clinica,2021-05-26T18:31:29.445045300
Select_All_From_Medic,2021-05-26T18:31:29.445045300
Select_All_From_Medic,2021-05-26T18:31:29.446045300
Create_Clinica,2021-05-26T18:36:20.584113600
Create_Clinica,2021-05-26T18:36:20.586111100
Create_Clinica,2021-05-26T18:36:20.587115200
Select_All_From_Medic,2021-05-26T18:36:20.587115200
Select_All_From_Medic,2021-05-26T18:36:20.587115200
Create_Clinica,2021-05-26T18:37:33.306631500
Create_Clinica,2021-05-26T18:37:33.308630600
Create_Clinica,2021-05-26T18:37:33.308630600
Select_All_From_Medic,2021-05-26T18:37:33.309633
Select_All_From_Medic,2021-05-26T18:37:33.309633
Create_Clinica,2021-05-26T18:38:02.545591900
Create_Clinica,2021-05-26T18:38:02.548592100
Create_Clinica,2021-05-26T18:38:02.548592100
Select_All_From_Medic,2021-05-26T18:38:02.548592100
Select_All_From_Medic,2021-05-26T18:38:02.549592700
Create_Clinica,2021-05-26T19:03:43.044861
Create_Clinica,2021-05-26T19:03:43.060491400
Create_Clinica,2021-05-26T19:03:43.060491400
Select_All_From_Medic,2021-05-26T19:03:43.060491400
Select_All_From_Medic,2021-05-26T19:03:43.060491400
Create_Medic,2021-05-26T19:03:43.060491400
Create_Clinica,2021-05-26T19:05:10.582024100
Create_Clinica,2021-05-26T19:05:10.584024200
Create_Clinica,2021-05-26T19:05:10.584024200
Select_All_From_Medic,2021-05-26T19:05:10.585025600
Select_All_From_Medic,2021-05-26T19:05:10.585025600
Create_Medic,2021-05-26T19:05:10.586025300
Create_Clinica,2021-05-26T19:15:34.270101900
Create_Clinica,2021-05-26T19:15:34.270101900
Create_Clinica,2021-05-26T19:15:34.270101900
Select_All_From_Medic,2021-05-26T19:15:34.270101900
Select_All_From_Medic,2021-05-26T19:15:34.270101900
Create_Medic,2021-05-26T19:15:34.270101900
Create_Clinica,2021-05-26T19:16:11.383977100
Create_Clinica,2021-05-26T19:16:11.383977100
Create_Clinica,2021-05-26T19:16:11.383977100
Select_All_From_Medic,2021-05-26T19:16:11.383977100
Select_All_From_Medic,2021-05-26T19:16:11.383977100
Create_Medic,2021-05-26T19:16:11.383977100
Create_Clinica,2021-05-26T19:17:09.748377700
Create_Clinica,2021-05-26T19:17:09.750376300
Create_Clinica,2021-05-26T19:17:09.750376300
Select_All_From_Medic,2021-05-26T19:17:09.750376300
Select_All_From_Medic,2021-05-26T19:17:09.751373700
Create_Medic,2021-05-26T19:17:09.751373700
Create_Clinica,2021-05-26T19:19:36.239926600
Create_Clinica,2021-05-26T19:19:36.239926600
Create_Clinica,2021-05-26T19:19:36.239926600
Select_All_From_Medic,2021-05-26T19:19:36.239926600
Select_All_From_Medic,2021-05-26T19:19:36.239926600
Create_Medic,2021-05-26T19:19:36.239926600
Create_Clinica,2021-05-26T19:20:37.432901900
Create_Clinica,2021-05-26T19:20:37.432901900
Create_Clinica,2021-05-26T19:20:37.432901900
Select_All_From_Medic,2021-05-26T19:20:37.432901900
Select_All_From_Medic,2021-05-26T19:20:37.432901900
Create_Medic,2021-05-26T19:20:37.432901900
Create_Clinica,2021-05-26T19:21:50.229234700
Create_Clinica,2021-05-26T19:21:50.229234700
Create_Clinica,2021-05-26T19:21:50.229234700
Select_All_From_Medic,2021-05-26T19:21:50.229234700
Select_All_From_Medic,2021-05-26T19:21:50.229234700
Create_Medic,2021-05-26T19:21:50.229234700
Create_Clinica,2021-05-26T19:23:30.032385800
Create_Clinica,2021-05-26T19:23:30.035385600
Create_Clinica,2021-05-26T19:23:30.035385600
Select_All_From_Medic,2021-05-26T19:23:30.036387500
Select_All_From_Medic,2021-05-26T19:23:30.036387500
Create_Medic,2021-05-26T19:23:30.037387900
Create_Clinica,2021-05-26T19:37:08.407018200
Create_Clinica,2021-05-26T19:37:08.422667
Create_Clinica,2021-05-26T19:37:08.422667
Select_All_From_Medic,2021-05-26T19:37:08.422667
Select_All_From_Medic,2021-05-26T19:37:08.422667
Create_Medic,2021-05-26T19:37:08.422667
Create_Clinica,2021-05-26T19:37:33.521786300
Create_Clinica,2021-05-26T19:37:33.537406800
Create_Clinica,2021-05-26T19:37:33.537406800
Select_All_From_Medic,2021-05-26T19:37:33.537406800
Select_All_From_Medic,2021-05-26T19:37:33.537406800
Create_Medic,2021-05-26T19:37:33.537406800
Create_Clinica,2021-05-26T19:38:15.993360700
Create_Clinica,2021-05-26T19:38:15.993360700
Create_Clinica,2021-05-26T19:38:16.008998400
Select_All_From_Medic,2021-05-26T19:38:16.008998400
Select_All_From_Medic,2021-05-26T19:38:16.008998400
Create_Medic,2021-05-26T19:38:16.008998400
Create_Clinica,2021-05-26T19:42:10.981298200
Create_Clinica,2021-05-26T19:42:10.996937600
Create_Clinica,2021-05-26T19:42:10.996937600
Select_All_From_Medic,2021-05-26T19:42:10.996937600
Select_All_From_Medic,2021-05-26T19:42:10.996937600
Create_Medic,2021-05-26T19:42:10.996937600
Create_Clinica,2021-05-26T19:42:29.884676400
Create_Clinica,2021-05-26T19:42:29.884676400
Create_Clinica,2021-05-26T19:42:29.884676400
Select_All_From_Medic,2021-05-26T19:42:29.884676400
Select_All_From_Medic,2021-05-26T19:42:29.884676400
Create_Medic,2021-05-26T19:42:29.884676400
Create_Clinica,2021-05-26T19:45:45.076543200
Create_Clinica,2021-05-26T19:45:45.076543200
Create_Clinica,2021-05-26T19:45:45.076543200
Select_All_From_Medic,2021-05-26T19:45:45.076543200
Select_All_From_Medic,2021-05-26T19:45:45.076543200
Create_Medic,2021-05-26T19:45:45.076543200
Create_Clinica,2021-05-26T19:46:44.912158200
Create_Clinica,2021-05-26T19:46:44.912158200
Create_Clinica,2021-05-26T19:46:44.912158200
Select_All_From_Medic,2021-05-26T19:46:44.912158200
Select_All_From_Medic,2021-05-26T19:46:44.912158200
Create_Medic,2021-05-26T19:46:44.912158200
Create_Clinica,2021-05-26T19:47:05.909144100
Create_Clinica,2021-05-26T19:47:05.909144100
Create_Clinica,2021-05-26T19:47:05.909144100
Select_All_From_Medic,2021-05-26T19:47:05.909144100
Select_All_From_Medic,2021-05-26T19:47:05.909144100
Create_Medic,2021-05-26T19:47:05.909144100
Create_Clinica,2021-05-26T19:49:38.807438800
Create_Clinica,2021-05-26T19:49:38.809438600
Create_Clinica,2021-05-26T19:49:38.810442
Select_All_From_Medic,2021-05-26T19:49:38.810442
Select_All_From_Medic,2021-05-26T19:49:38.810442
Create_Medic,2021-05-26T19:49:38.811436500
Create_Clinica,2021-05-26T19:51:42.693329500
Create_Clinica,2021-05-26T19:51:42.695330400
Create_Clinica,2021-05-26T19:51:42.695330400
Select_All_From_Medic,2021-05-26T19:51:42.696330
Select_All_From_Medic,2021-05-26T19:51:42.696330
Create_Medic,2021-05-26T19:51:42.697335
Create_Clinica,2021-05-26T19:52:06.749855
Create_Clinica,2021-05-26T19:52:06.751858
Create_Clinica,2021-05-26T19:52:06.752857300
Select_All_From_Medic,2021-05-26T19:52:06.752857300
Select_All_From_Medic,2021-05-26T19:52:06.752857300
Create_Medic,2021-05-26T19:52:06.753853700
Create_Clinica,2021-05-26T19:54:12.202598200
Create_Clinica,2021-05-26T19:54:12.204597300
Create_Clinica,2021-05-26T19:54:12.204597300
Select_All_From_Medic,2021-05-26T19:54:12.204597300
Select_All_From_Medic,2021-05-26T19:54:12.205597500
Create_Medic,2021-05-26T19:54:12.205597500
Create_Clinica,2021-05-26T19:57:28.047996200
Create_Clinica,2021-05-26T19:57:28.049997200
Create_Clinica,2021-05-26T19:57:28.050999100
Select_All_From_Medic,2021-05-26T19:57:28.050999100
Select_All_From_Medic,2021-05-26T19:57:28.050999100
Create_Medic,2021-05-26T19:57:28.051992100
Create_Clinica,2021-05-26T19:57:45.648589900
Create_Clinica,2021-05-26T19:57:45.650587
Create_Clinica,2021-05-26T19:57:45.651595200
Select_All_From_Medic,2021-05-26T19:57:45.651595200
Select_All_From_Medic,2021-05-26T19:57:45.652594100
Create_Medic,2021-05-26T19:57:45.652594100
Create_Clinica,2021-05-26T20:14:56.418100300
Create_Clinica,2021-05-26T20:14:56.418100300
Create_Clinica,2021-05-26T20:14:56.418100300
